zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file
77042,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77042,15973596,111675922,3918666,87243,0.245321,0.03509,3,0,2020,tab20_puma520_zcta520_natl.txt
77042,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77042,15973596,27139542,1813147,0,0.113509,0.066808,4,0,2020,tab20_puma520_zcta520_natl.txt
77043,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77043,36681906,111675922,27455413,10591,0.748473,0.245849,1,1,2020,tab20_puma520_zcta520_natl.txt
77043,48,4804612,04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77043,36681906,51179274,9226493,8680,0.251527,0.180278,2,0,2020,tab20_puma520_zcta520_natl.txt
77044,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77044,101257280,363374250,64208965,19386009,0.634117,0.176702,1,1,2020,tab20_puma520_zcta520_natl.txt
77044,48,4804607,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77044,101257280,162474819,37048315,130577,0.365883,0.228025,2,0,2020,tab20_puma520_zcta520_natl.txt
77045,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77045,28881679,122138904,28860411,345792,0.999264,0.236292,1,1,2020,tab20_puma520_zcta520_natl.txt
77045,48,4804616,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77045,28881679,48528294,21268,0,0.000736,0.000438,2,0,2020,tab20_puma520_zcta520_natl.txt
77046,48,4804604,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,ZCTA5 77046,277413,57227827,277413,0,1.0,0.004848,1,1,2020,tab20_puma520_zcta520_natl.txt
77047,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77047,35746080,122138904,35746080,598666,1.0,0.292667,1,1,2020,tab20_puma520_zcta520_natl.txt
77048,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77048,29851500,122138904,28958217,214077,0.970076,0.237092,1,1,2020,tab20_puma520_zcta520_natl.txt
77048,48,4804618,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,ZCTA5 77048,29851500,67294150,893283,22272,0.029924,0.013274,2,0,2020,tab20_puma520_zcta520_natl.txt
77049,48,4804622,04622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA",ZCTA5 77049,62679280,207719619,44006197,2526153,0.702085,0.211854,1,1,2020,tab20_puma520_zcta520_natl.txt
77049,48,4804606,04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",ZCTA5 77049,62679280,104689013,18673083,96459,0.297915,0.178367,2,0,2020,tab20_puma520_zcta520_natl.txt
77050,48,4804607,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77050,17790284,162474819,17790284,429229,1.0,0.109496,1,1,2020,tab20_puma520_zcta520_natl.txt
77051,48,4804618,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,ZCTA5 77051,19119293,67294150,12307102,37734,0.643701,0.182885,1,1,2020,tab20_puma520_zcta520_natl.txt
77051,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77051,19119293,122138904,6812191,27086,0.356299,0.055774,2,0,2020,tab20_puma520_zcta520_natl.txt
77053,48,4804907,04907,Fort Bend County (South) PUMA,ZCTA5 77053,29470961,1371288826,12894961,22093,0.437548,0.009404,1,1,2020,tab20_puma520_zcta520_natl.txt
77053,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77053,29470961,122138904,9143586,93084,0.310257,0.074862,2,0,2020,tab20_puma520_zcta520_natl.txt
77053,48,4804901,04901,Fort Bend County (East)--Missouri City PUMA,ZCTA5 77053,29470961,91935275,7432414,4553,0.252194,0.080844,3,0,2020,tab20_puma520_zcta520_natl.txt
77054,48,4804603,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",ZCTA5 77054,13849193,57766157,7730603,1015,0.558199,0.133826,1,1,2020,tab20_puma520_zcta520_natl.txt
77054,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77054,13849193,122138904,6118590,49484,0.441801,0.050095,2,0,2020,tab20_puma520_zcta520_natl.txt
77055,48,4804612,04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77055,21719853,51179274,21429996,2708,0.986655,0.418724,1,1,2020,tab20_puma520_zcta520_natl.txt
77055,48,4804601,04601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,ZCTA5 77055,21719853,67516121,248393,0,0.011436,0.003679,2,0,2020,tab20_puma520_zcta520_natl.txt
77055,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77055,21719853,82352505,41464,0,0.001909,0.000503,3,0,2020,tab20_puma520_zcta520_natl.txt
77056,48,4804613,04613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77056,8953112,53618118,6969267,28609,0.778418,0.12998,1,1,2020,tab20_puma520_zcta520_natl.txt
77056,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77056,8953112,27139542,1983845,0,0.221582,0.073098,2,0,2020,tab20_puma520_zcta520_natl.txt
77057,48,4804613,04613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77057,11094646,53618118,9041023,8379,0.8149,0.168619,1,1,2020,tab20_puma520_zcta520_natl.txt
77057,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77057,11094646,27139542,2053623,0,0.1851,0.075669,2,0,2020,tab20_puma520_zcta520_natl.txt
77058,48,4804621,04621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",ZCTA5 77058,21662085,168938762,20165697,2306729,0.930921,0.119367,1,1,2020,tab20_puma520_zcta520_natl.txt
77058,48,4804620,04620,Houston (Southeast) & Webster Cities PUMA,ZCTA5 77058,21662085,109985980,1496388,182107,0.069079,0.013605,2,0,2020,tab20_puma520_zcta520_natl.txt
77059,48,4804621,04621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",ZCTA5 77059,23915816,168938762,23915816,153131,1.0,0.141565,1,1,2020,tab20_puma520_zcta520_natl.txt
77060,48,4804608,04608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77060,21105576,77858019,11290080,14068,0.534934,0.145009,1,1,2020,tab20_puma520_zcta520_natl.txt
77060,48,4804626,04626,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA",ZCTA5 77060,21105576,74035790,9815496,4163,0.465066,0.132578,2,0,2020,tab20_puma520_zcta520_natl.txt
77061,48,4804619,04619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,ZCTA5 77061,19326822,72074680,13542497,84980,0.70071,0.187895,1,1,2020,tab20_puma520_zcta520_natl.txt
77061,48,4804618,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,ZCTA5 77061,19326822,67294150,5784325,36980,0.29929,0.085956,2,0,2020,tab20_puma520_zcta520_natl.txt
77062,48,4804621,04621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA",ZCTA5 77062,15056188,168938762,11924716,48948,0.792014,0.070586,1,1,2020,tab20_puma520_zcta520_natl.txt
77062,48,4804620,04620,Houston (Southeast) & Webster Cities PUMA,ZCTA5 77062,15056188,109985980,3131472,0,0.207986,0.028472,2,0,2020,tab20_puma520_zcta520_natl.txt
77063,48,4804613,04613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77063,11581307,53618118,8344197,9267,0.720488,0.155623,1,1,2020,tab20_puma520_zcta520_natl.txt
77063,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77063,11581307,27139542,3237110,0,0.279512,0.119277,2,0,2020,tab20_puma520_zcta520_natl.txt
77064,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77064,38088118,78248880,22308189,132539,0.585699,0.285093,1,1,2020,tab20_puma520_zcta520_natl.txt
77064,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77064,38088118,82352505,15779929,177400,0.414301,0.191614,2,0,2020,tab20_puma520_zcta520_natl.txt
77065,48,4804631,04631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,ZCTA5 77065,21282306,110222578,12951749,45559,0.608569,0.117505,1,1,2020,tab20_puma520_zcta520_natl.txt
77065,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77065,21282306,78248880,8330557,697,0.391431,0.106462,2,0,2020,tab20_puma520_zcta520_natl.txt
77066,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77066,22367623,78248880,22367623,43396,1.0,0.285852,1,1,2020,tab20_puma520_zcta520_natl.txt
77067,48,4804626,04626,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA",ZCTA5 77067,14712340,74035790,14003404,4006,0.951814,0.189144,1,1,2020,tab20_puma520_zcta520_natl.txt
77067,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77067,14712340,78248880,708936,1049,0.048186,0.00906,2,0,2020,tab20_puma520_zcta520_natl.txt
77068,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77068,9826288,80162381,9279708,131783,0.944376,0.115761,1,1,2020,tab20_puma520_zcta520_natl.txt
77068,48,4804626,04626,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA",ZCTA5 77068,9826288,74035790,546580,0,0.055624,0.007383,2,0,2020,tab20_puma520_zcta520_natl.txt
77069,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77069,12169566,80162381,11349312,100539,0.932598,0.141579,1,1,2020,tab20_puma520_zcta520_natl.txt
77069,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77069,12169566,78248880,820254,6030,0.067402,0.010483,2,0,2020,tab20_puma520_zcta520_natl.txt
77070,48,4804631,04631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,ZCTA5 77070,33786534,110222578,21033519,143342,0.622541,0.190828,1,1,2020,tab20_puma520_zcta520_natl.txt
77070,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77070,33786534,80162381,11945365,167544,0.353554,0.149015,2,0,2020,tab20_puma520_zcta520_natl.txt
77070,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77070,33786534,78248880,807650,0,0.023904,0.010322,3,0,2020,tab20_puma520_zcta520_natl.txt
77071,48,4804616,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77071,11643026,48528294,10587959,33542,0.909382,0.218181,1,1,2020,tab20_puma520_zcta520_natl.txt
77071,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77071,11643026,35369374,930690,53770,0.079935,0.026313,2,0,2020,tab20_puma520_zcta520_natl.txt
77071,48,4804638,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77071,11643026,37538084,124377,0,0.010683,0.003313,3,0,2020,tab20_puma520_zcta520_natl.txt
77072,48,4804637,04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",ZCTA5 77072,19213471,48151770,13590990,11486,0.707368,0.282253,1,1,2020,tab20_puma520_zcta520_natl.txt
77072,48,4804638,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77072,19213471,37538084,5622481,126,0.292632,0.149781,2,0,2020,tab20_puma520_zcta520_natl.txt
77073,48,4804626,04626,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA",ZCTA5 77073,37710745,74035790,16295263,13731,0.432112,0.2201,1,1,2020,tab20_puma520_zcta520_natl.txt
77073,48,4804625,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",ZCTA5 77073,37710745,197462920,15778221,121508,0.418401,0.079905,2,0,2020,tab20_puma520_zcta520_natl.txt
77073,48,4804627,04627,Harris County (Far North)--Spring PUMA,ZCTA5 77073,37710745,130732764,5637261,64392,0.149487,0.04312,3,0,2020,tab20_puma520_zcta520_natl.txt
77074,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77074,14245828,35369374,12247789,59812,0.859746,0.346282,1,1,2020,tab20_puma520_zcta520_natl.txt
77074,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77074,14245828,27139542,1763141,0,0.123765,0.064966,2,0,2020,tab20_puma520_zcta520_natl.txt
77074,48,4804638,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77074,14245828,37538084,234898,0,0.016489,0.006258,3,0,2020,tab20_puma520_zcta520_natl.txt
77075,48,4804619,04619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,ZCTA5 77075,29041194,72074680,28554853,428767,0.983253,0.396184,1,1,2020,tab20_puma520_zcta520_natl.txt
77075,48,4804620,04620,Houston (Southeast) & Webster Cities PUMA,ZCTA5 77075,29041194,109985980,486341,0,0.016747,0.004422,2,0,2020,tab20_puma520_zcta520_natl.txt
77076,48,4804609,04609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77076,12297429,72901400,12297429,1252,1.0,0.168686,1,1,2020,tab20_puma520_zcta520_natl.txt
77077,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77077,42840201,101839408,21890225,819973,0.510974,0.214948,1,1,2020,tab20_puma520_zcta520_natl.txt
77077,48,4804637,04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",ZCTA5 77077,42840201,48151770,12866778,22836,0.300344,0.267213,2,0,2020,tab20_puma520_zcta520_natl.txt
77077,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77077,42840201,111675922,8083198,110873,0.188683,0.072381,3,0,2020,tab20_puma520_zcta520_natl.txt
77078,48,4804607,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77078,26646056,162474819,26615010,201888,0.998835,0.16381,1,1,2020,tab20_puma520_zcta520_natl.txt
77078,48,4804606,04606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA",ZCTA5 77078,26646056,104689013,31046,453,0.001165,0.000297,2,0,2020,tab20_puma520_zcta520_natl.txt
77079,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77079,20034838,111675922,19445510,174002,0.970585,0.174124,1,1,2020,tab20_puma520_zcta520_natl.txt
77079,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77079,20034838,101839408,589328,2668,0.029415,0.005787,2,0,2020,tab20_puma520_zcta520_natl.txt
77080,48,4804612,04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77080,16585533,51179274,14621701,88867,0.881594,0.285696,1,1,2020,tab20_puma520_zcta520_natl.txt
77080,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77080,16585533,82352505,1963832,1387,0.118406,0.023847,2,0,2020,tab20_puma520_zcta520_natl.txt
77081,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77081,8419607,27139542,5454775,249,0.647866,0.20099,1,1,2020,tab20_puma520_zcta520_natl.txt
77081,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77081,8419607,35369374,2201169,0,0.261434,0.062234,2,0,2020,tab20_puma520_zcta520_natl.txt
77081,48,4804604,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,ZCTA5 77081,8419607,57227827,763663,2993,0.090701,0.013344,3,0,2020,tab20_puma520_zcta520_natl.txt
77082,48,4804637,04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA",ZCTA5 77082,32596493,48151770,16629382,92767,0.510159,0.345353,1,1,2020,tab20_puma520_zcta520_natl.txt
77082,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77082,32596493,101839408,15898251,316920,0.487729,0.156111,2,0,2020,tab20_puma520_zcta520_natl.txt
77082,48,4804904,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",ZCTA5 77082,32596493,111961129,68860,0,0.002112,0.000615,3,0,2020,tab20_puma520_zcta520_natl.txt
77083,48,4804638,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77083,26845882,37538084,10787735,2281,0.401839,0.287381,1,1,2020,tab20_puma520_zcta520_natl.txt
77083,48,4804904,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",ZCTA5 77083,26845882,111961129,10777309,50810,0.401451,0.096259,2,0,2020,tab20_puma520_zcta520_natl.txt
77083,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77083,26845882,101839408,5280838,11535,0.196709,0.051855,3,0,2020,tab20_puma520_zcta520_natl.txt
77084,48,4804634,04634,Harris County (West)--Houston City (West)-North of US-90 & West of TX-6 PUMA,ZCTA5 77084,82193141,68827334,46065991,218861,0.56046,0.669298,1,1,2020,tab20_puma520_zcta520_natl.txt
77084,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77084,82193141,111675922,26318452,74660,0.320203,0.235668,2,0,2020,tab20_puma520_zcta520_natl.txt
77084,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77084,82193141,101839408,4946840,21364,0.060186,0.048575,3,0,2020,tab20_puma520_zcta520_natl.txt
77084,48,4804633,04633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,ZCTA5 77084,82193141,50214746,4861858,22191,0.059152,0.096821,4,0,2020,tab20_puma520_zcta520_natl.txt
77085,48,4804616,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77085,14197482,48528294,8452718,6928,0.595367,0.174181,1,1,2020,tab20_puma520_zcta520_natl.txt
77085,48,4804617,04617,Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77085,14197482,122138904,5308567,2523,0.373909,0.043463,2,0,2020,tab20_puma520_zcta520_natl.txt
77085,48,4804901,04901,Fort Bend County (East)--Missouri City PUMA,ZCTA5 77085,14197482,91935275,436197,365,0.030724,0.004745,3,0,2020,tab20_puma520_zcta520_natl.txt
77086,48,4804610,04610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77086,17697552,69817184,17250390,13632,0.974733,0.247079,1,1,2020,tab20_puma520_zcta520_natl.txt
77086,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77086,17697552,82352505,276696,0,0.015635,0.00336,2,0,2020,tab20_puma520_zcta520_natl.txt
77086,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77086,17697552,78248880,170466,0,0.009632,0.002179,3,0,2020,tab20_puma520_zcta520_natl.txt
77087,48,4804618,04618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA,ZCTA5 77087,16979206,67294150,12815799,92243,0.754794,0.190444,1,1,2020,tab20_puma520_zcta520_natl.txt
77087,48,4804602,04602,Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA,ZCTA5 77087,16979206,66082509,4163407,0,0.245206,0.063003,2,0,2020,tab20_puma520_zcta520_natl.txt
77088,48,4804610,04610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77088,28746698,69817184,27600512,142104,0.960128,0.395325,1,1,2020,tab20_puma520_zcta520_natl.txt
77088,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77088,28746698,82352505,1146186,18924,0.039872,0.013918,2,0,2020,tab20_puma520_zcta520_natl.txt
77089,48,4804620,04620,Houston (Southeast) & Webster Cities PUMA,ZCTA5 77089,33758180,109985980,28735787,115507,0.851224,0.261268,1,1,2020,tab20_puma520_zcta520_natl.txt
77089,48,4804619,04619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA,ZCTA5 77089,33758180,72074680,5022393,17648,0.148776,0.069683,2,0,2020,tab20_puma520_zcta520_natl.txt
77090,48,4804626,04626,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA",ZCTA5 77090,22169569,74035790,13326759,29556,0.601128,0.180004,1,1,2020,tab20_puma520_zcta520_natl.txt
77090,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77090,22169569,80162381,8842810,107103,0.398872,0.110311,2,0,2020,tab20_puma520_zcta520_natl.txt
77091,48,4804609,04609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77091,18443634,72901400,17136270,66779,0.929116,0.235061,1,1,2020,tab20_puma520_zcta520_natl.txt
77091,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77091,18443634,82352505,966447,0,0.0524,0.011735,2,0,2020,tab20_puma520_zcta520_natl.txt
77091,48,4804610,04610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77091,18443634,69817184,340917,0,0.018484,0.004883,3,0,2020,tab20_puma520_zcta520_natl.txt
77092,48,4804611,04611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77092,20978146,82352505,19485736,32992,0.928859,0.236614,1,1,2020,tab20_puma520_zcta520_natl.txt
77092,48,4804609,04609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,ZCTA5 77092,20978146,72901400,1492410,41272,0.071141,0.020472,2,0,2020,tab20_puma520_zcta520_natl.txt
77093,48,4804608,04608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77093,31105733,77858019,23397277,10891,0.752185,0.300512,1,1,2020,tab20_puma520_zcta520_natl.txt
77093,48,4804607,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77093,31105733,162474819,7708456,355,0.247815,0.047444,2,0,2020,tab20_puma520_zcta520_natl.txt
77094,48,4804635,04635,Houston City (West)--South of I-10 & West of TX-6 PUMA,ZCTA5 77094,8882428,101839408,8611234,73576,0.969468,0.084557,1,1,2020,tab20_puma520_zcta520_natl.txt
77094,48,4804634,04634,Harris County (West)--Houston City (West)-North of US-90 & West of TX-6 PUMA,ZCTA5 77094,8882428,68827334,271194,0,0.030532,0.00394,2,0,2020,tab20_puma520_zcta520_natl.txt
77095,48,4804633,04633,Harris County (Northwest)--South of US-290 & West of TX-6 PUMA,ZCTA5 77095,38179873,50214746,31832301,156088,0.833746,0.633923,1,1,2020,tab20_puma520_zcta520_natl.txt
77095,48,4804628,04628,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA,ZCTA5 77095,38179873,78248880,6147450,60666,0.161013,0.078563,2,0,2020,tab20_puma520_zcta520_natl.txt
77095,48,4804636,04636,Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77095,38179873,111675922,200122,0,0.005242,0.001792,3,0,2020,tab20_puma520_zcta520_natl.txt
77096,48,4804616,04616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77096,15598301,48528294,9838646,61111,0.630751,0.20274,1,1,2020,tab20_puma520_zcta520_natl.txt
77096,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77096,15598301,35369374,4473938,31019,0.286822,0.126492,2,0,2020,tab20_puma520_zcta520_natl.txt
77096,48,4804603,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",ZCTA5 77096,15598301,57766157,1285717,55960,0.082427,0.022257,3,0,2020,tab20_puma520_zcta520_natl.txt
77098,48,4804604,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,ZCTA5 77098,4565510,57227827,4118643,163,0.902121,0.071969,1,1,2020,tab20_puma520_zcta520_natl.txt
77098,48,4804603,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",ZCTA5 77098,4565510,57766157,446867,0,0.097879,0.007736,2,0,2020,tab20_puma520_zcta520_natl.txt
77099,48,4804638,04638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,ZCTA5 77099,15874632,37538084,14859467,6126,0.936051,0.39585,1,1,2020,tab20_puma520_zcta520_natl.txt
77099,48,4804902,04902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA,ZCTA5 77099,15874632,119119552,781393,4969,0.049223,0.00656,2,0,2020,tab20_puma520_zcta520_natl.txt
77099,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77099,15874632,35369374,233772,0,0.014726,0.006609,3,0,2020,tab20_puma520_zcta520_natl.txt
77204,48,4804603,04603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA",ZCTA5 77204,1320759,57766157,1320759,5483,1.0,0.022864,1,1,2020,tab20_puma520_zcta520_natl.txt
77301,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77301,52247169,1277472946,52247169,111171,1.0,0.040899,1,1,2020,tab20_puma520_zcta520_natl.txt
77302,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77302,137010923,1277472946,123929261,436483,0.904521,0.097011,1,1,2020,tab20_puma520_zcta520_natl.txt
77302,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77302,137010923,379071051,13081662,0,0.095479,0.03451,2,0,2020,tab20_puma520_zcta520_natl.txt
