NAME,B11001_001E,B11001_002E,B11001_003E,zip code tabulation area
ZCTA5 39066,1742,1000,561,39066
ZCTA5 39067,383,291,263,39067
ZCTA5 39069,1375,999,327,39069
ZCTA5 39071,2298,1694,1179,39071
ZCTA5 39073,7822,5628,4575,39073
ZCTA5 39074,5045,3560,2014,39074
ZCTA5 39078,264,198,187,39078
ZCTA5 39079,373,203,86,39079
ZCTA5 39082,574,421,336,39082
ZCTA5 39083,3298,2069,942,39083
ZCTA5 39086,472,251,131,39086
ZCTA5 39088,8,8,0,39088
ZCTA5 39090,4588,2734,1824,39090
ZCTA5 39092,1338,988,447,39092
ZCTA5 39094,1312,810,624,39094
ZCTA5 39095,2404,1511,793,39095
ZCTA5 39096,512,383,229,39096
ZCTA5 39097,261,154,33,39097
ZCTA5 39108,870,644,329,39108
ZCTA5 39110,18400,14273,12571,39110
ZCTA5 39111,3364,2199,1347,39111
ZCTA5 39113,109,46,0,39113
ZCTA5 39114,3650,2729,1977,39114
ZCTA5 39115,35,35,8,39115
ZCTA5 39116,799,543,499,39116
ZCTA5 39117,3422,2683,1920,39117
ZCTA5 39119,2057,1625,839,39119
ZCTA5 39120,11628,7031,4547,39120
ZCTA5 39140,870,642,500,39140
ZCTA5 39144,318,278,225,39144
ZCTA5 39145,1982,1526,990,39145
ZCTA5 39146,1147,806,359,39146
ZCTA5 39148,0,0,0,39148
ZCTA5 39149,457,306,223,39149
ZCTA5 39150,2097,1149,471,39150
ZCTA5 39152,217,105,86,39152
ZCTA5 39153,1186,748,549,39153
ZCTA5 39154,3454,2210,1815,39154
ZCTA5 39156,329,271,271,39156
ZCTA5 39157,10762,5965,3646,39157
ZCTA5 39159,951,656,303,39159
ZCTA5 39160,1070,639,376,39160
ZCTA5 39162,57,53,35,39162
ZCTA5 39166,144,126,90,39166
ZCTA5 39167,0,0,0,39167
ZCTA5 39168,2645,1738,985,39168
ZCTA5 39169,1080,670,152,39169
ZCTA5 39170,3658,2811,2074,39170
ZCTA5 39173,4,4,4,39173
ZCTA5 39174,0,0,0,39174
ZCTA5 39175,1703,1192,626,39175
ZCTA5 39176,818,481,309,39176
ZCTA5 39177,82,30,30,39177
ZCTA5 39179,386,266,159,39179
ZCTA5 39180,11289,6778,4392,39180
ZCTA5 39183,5154,3316,2109,39183
ZCTA5 39189,1229,918,561,39189
ZCTA5 39191,2923,2131,1616,39191
ZCTA5 39192,445,320,201,39192
ZCTA5 39193,0,0,0,39193
ZCTA5 39194,6050,3461,1837,39194
ZCTA5 39201,682,58,36,39201
ZCTA5 39202,3457,1151,741,39202
ZCTA5 39203,1749,781,230,39203
ZCTA5 39204,5450,2725,723,39204
ZCTA5 39206,10120,5366,2438,39206
ZCTA5 39208,12839,8310,5299,39208
ZCTA5 39209,10139,6152,2411,39209
ZCTA5 39210,14,14,14,39210
ZCTA5 39211,10093,6006,3799,39211
ZCTA5 39212,10227,6607,3096,39212
ZCTA5 39213,8418,4320,1295,39213
ZCTA5 39216,1512,651,243,39216
ZCTA5 39217,82,0,0,39217
ZCTA5 39218,2695,1862,1210,39218
ZCTA5 39232,4188,2510,1921,39232
ZCTA5 39269,0,0,0,39269
ZCTA5 39272,5810,4126,2606,39272
ZCTA5 39301,8700,5270,3058,39301
ZCTA5 39305,8782,5694,3825,39305
ZCTA5 39307,5830,3323,1328,39307
ZCTA5 39309,0,0,0,39309
ZCTA5 39320,603,435,349,39320
ZCTA5 39322,697,363,192,39322
ZCTA5 39323,446,347,258,39323
ZCTA5 39324,0,0,0,39324
ZCTA5 39325,2330,1790,1571,39325
ZCTA5 39326,137,75,66,39326
ZCTA5 39327,1502,937,784,39327
ZCTA5 39328,1871,1186,707,39328
ZCTA5 39330,1170,825,639,39330
ZCTA5 39332,620,364,158,39332
ZCTA5 39335,1077,713,635,39335
ZCTA5 39336,529,301,236,39336
ZCTA5 39337,639,391,299,39337
ZCTA5 39338,1438,858,554,39338
ZCTA5 39339,5844,3471,2159,39339
ZCTA5 39341,2604,1836,1027,39341
ZCTA5 39342,609,441,204,39342
ZCTA5 39345,2281,1355,838,39345
ZCTA5 39346,799,543,343,39346
ZCTA5 39347,604,397,304,39347
ZCTA5 39348,86,40,0,39348
ZCTA5 39350,8514,6119,3407,39350
ZCTA5 39352,97,80,74,39352
ZCTA5 39354,731,471,448,39354
ZCTA5 39355,2579,1921,1432,39355
ZCTA5 39356,328,230,59,39356
ZCTA5 39358,288,205,147,39358
ZCTA5 39359,77,59,39,39359
ZCTA5 39360,1552,1131,579,39360
ZCTA5 39361,441,290,134,39361
ZCTA5 39362,1219,818,545,39362
ZCTA5 39363,551,310,210,39363
ZCTA5 39364,1228,802,497,39364
ZCTA5 39365,2798,2170,1639,39365
ZCTA5 39366,407,199,141,39366
ZCTA5 39367,5594,3688,2368,39367
ZCTA5 39401,17826,9356,5294,39401
ZCTA5 39402,17658,11988,8965,39402
ZCTA5 39406,0,0,0,39406
ZCTA5 39421,955,755,586,39421
ZCTA5 39422,1977,1317,670,39422
ZCTA5 39423,1111,518,283,39423
ZCTA5 39425,631,457,402,39425
ZCTA5 39426,7344,5229,4049,39426
ZCTA5 39427,407,198,81,39427
ZCTA5 39428,3668,2580,1880,39428
ZCTA5 39429,6252,3955,2795,39429
ZCTA5 39437,4642,2963,2284,39437
ZCTA5 39439,2131,1440,833,39439
ZCTA5 39440,7475,4459,2168,39440
ZCTA5 39443,8564,6163,4658,39443
ZCTA5 39451,1408,1077,802,39451
ZCTA5 39452,11064,8021,6285,39452
ZCTA5 39455,3125,2191,1626,39455
ZCTA5 39456,462,218,137,39456
ZCTA5 39459,1337,1090,902,39459
ZCTA5 39461,163,156,81,39461
ZCTA5 39462,627,453,375,39462
ZCTA5 39464,858,763,629,39464
ZCTA5 39465,7995,6094,4701,39465
ZCTA5 39466,10922,7210,4785,39466
ZCTA5 39470,4660,3127,2283,39470
ZCTA5 39474,2463,1520,808,39474
ZCTA5 39475,5686,4022,3125,39475
ZCTA5 39476,2475,1770,1392,39476
ZCTA5 39477,199,121,66,39477
ZCTA5 39478,841,694,586,39478
ZCTA5 39479,2267,1601,1200,39479
ZCTA5 39480,752,559,445,39480
ZCTA5 39481,577,389,365,39481
ZCTA5 39482,4617,3594,2756,39482
ZCTA5 39483,1860,1519,872,39483
ZCTA5 39501,8770,4806,1758,39501
ZCTA5 39503,21636,14738,9879,39503
ZCTA5 39507,7735,4061,2509,39507
ZCTA5 39520,7213,4796,3312,39520
ZCTA5 39525,4025,2745,2143,39525
ZCTA5 39529,0,0,0,39529
ZCTA5 39530,3669,1809,801,39530
ZCTA5 39531,7940,4917,3306,39531
ZCTA5 39532,14197,9271,6640,39532
ZCTA5 39534,0,0,0,39534
ZCTA5 39540,5035,3393,2444,39540
ZCTA5 39553,6662,4543,2959,39553
ZCTA5 39556,2498,1686,1259,39556
ZCTA5 39560,7676,4822,3467,39560
ZCTA5 39561,734,626,521,39561
ZCTA5 39562,7039,4532,3630,39562
ZCTA5 39563,4935,3036,1517,39563
ZCTA5 39564,18027,12032,9354,39564
ZCTA5 39565,7339,5754,4645,39565
ZCTA5 39567,4093,2559,1656,39567
ZCTA5 39571,5820,4077,2859,39571
ZCTA5 39572,611,351,244,39572
ZCTA5 39573,3793,2994,2599,39573
ZCTA5 39574,4716,3613,2687,39574
ZCTA5 39576,3014,1828,1405,39576
ZCTA5 39577,3901,2528,1845,39577
ZCTA5 39581,4644,2771,1393,39581
ZCTA5 39595,0,0,0,39595
ZCTA5 39601,9054,5977,3850,39601
ZCTA5 39629,2198,1653,1433,39629
ZCTA5 39630,340,217,103,39630
ZCTA5 39631,1692,1217,414,39631
ZCTA5 39633,287,191,104,39633
ZCTA5 39635,0,0,0,39635
ZCTA5 39638,1533,810,561,39638
ZCTA5 39641,2298,1587,1161,39641
ZCTA5 39643,440,275,181,39643
ZCTA5 39645,1918,1210,823,39645
ZCTA5 39647,336,243,161,39647
ZCTA5 39648,8315,4881,2472,39648
ZCTA5 39652,3016,1779,1221,39652
ZCTA5 39653,1323,919,626,39653
ZCTA5 39654,1765,1188,855,39654
ZCTA5 39656,228,172,77,39656
ZCTA5 39657,839,445,298,39657
ZCTA5 39661,822,658,431,39661
ZCTA5 39662,555,302,203,39662
ZCTA5 39663,923,591,333,39663
ZCTA5 39664,1078,647,472,39664
ZCTA5 39665,403,151,112,39665
ZCTA5 39666,3653,2586,1815,39666
ZCTA5 39667,4134,2674,1847,39667
ZCTA5 39668,436,297,179,39668
ZCTA5 39669,1684,737,421,39669
ZCTA5 39701,5335,2395,1174,39701
ZCTA5 39702,8736,6052,3507,39702
ZCTA5 39705,5364,3411,2511,39705
ZCTA5 39730,4669,3025,1595,39730
ZCTA5 39735,1479,944,680,39735
ZCTA5 39736,153,86,34,39736
ZCTA5 39737,122,72,41,39737
ZCTA5 39739,933,560,336,39739
ZCTA5 39740,2023,1644,1365,39740
ZCTA5 39741,615,389,329,39741
ZCTA5 39743,706,473,277,39743
ZCTA5 39744,2167,1387,1035,39744
ZCTA5 39745,356,206,164,39745
ZCTA5 39746,1180,881,526,39746
ZCTA5 39747,703,368,226,39747
ZCTA5 39750,1696,1151,883,39750
ZCTA5 39751,503,381,325,39751
ZCTA5 39752,922,671,540,39752
ZCTA5 39753,0,0,0,39753
ZCTA5 39755,380,217,84,39755
ZCTA5 39756,645,551,308,39756
ZCTA5 39759,20226,10140,7156,39759
ZCTA5 39762,0,0,0,39762
ZCTA5 39766,1017,762,478,39766
ZCTA5 39767,199,134,81,39767
ZCTA5 39769,640,397,302,39769
ZCTA5 39771,53,36,29,39771
ZCTA5 39772,970,654,406,39772
ZCTA5 39773,6348,4257,2334,39773
ZCTA5 39776,560,386,286,39776
ZCTA5 39813,745,567,311,39813
ZCTA5 39815,518,350,179,39815
ZCTA5 39817,3789,2424,1288,39817
ZCTA5 39819,4944,2871,1933,39819
ZCTA5 39823,3462,2337,1272,39823
ZCTA5 39824,173,86,52,39824
ZCTA5 39825,626,495,364,39825
ZCTA5 39826,233,119,79,39826
ZCTA5 39827,1877,1318,819,39827
ZCTA5 39828,5505,3689,2139,39828
ZCTA5 39832,0,0,0,39832
ZCTA5 39834,657,427,306,39834
ZCTA5 39836,169,99,63,39836
ZCTA5 39837,2370,1582,989,39837
ZCTA5 39840,1941,982,415,39840
ZCTA5 39841,268,186,135,39841
ZCTA5 39842,2912,2026,1168,39842
ZCTA5 39845,3501,2386,1477,39845
ZCTA5 39846,663,454,195,39846
ZCTA5 39851,914,488,222,39851
ZCTA5 39854,1149,716,450,39854
ZCTA5 39859,420,285,190,39859
ZCTA5 39861,409,240,138,39861
ZCTA5 39862,441,286,212,39862
ZCTA5 39866,209,93,85,39866
ZCTA5 39867,72,39,26,39867
ZCTA5 39870,717,416,221,39870
ZCTA5 39877,198,107,81,39877
ZCTA5 39885,12,12,12,39885
ZCTA5 39886,540,317,179,39886
ZCTA5 39897,1522,1093,825,39897
ZCTA5 40003,760,559,475,40003
ZCTA5 40004,12519,8207,6024,40004
ZCTA5 40006,1983,1290,827,40006
ZCTA5 40007,39,9,9,40007
ZCTA5 40008,1676,1117,900,40008
ZCTA5 40009,698,483,300,40009
ZCTA5 40010,223,212,170,40010
ZCTA5 40011,887,592,363,40011
ZCTA5 40012,266,205,152,40012
ZCTA5 40013,2554,2007,1578,40013
ZCTA5 40014,8168,6644,5356,40014
ZCTA5 40019,1620,1056,688,40019
ZCTA5 40020,119,104,99,40020
ZCTA5 40022,334,283,239,40022
ZCTA5 40023,2489,2207,1974,40023
ZCTA5 40025,213,172,171,40025
ZCTA5 40026,1969,1718,1475,40026
ZCTA5 40031,8232,6355,5142,40031
ZCTA5 40033,4826,3101,2186,40033
ZCTA5 40036,67,16,16,40036
ZCTA5 40037,1158,805,656,40037
ZCTA5 40040,351,192,107,40040
ZCTA5 40041,236,95,95,40041
ZCTA5 40045,1363,910,717,40045
ZCTA5 40046,452,328,235,40046
ZCTA5 40047,8881,6856,5280,40047
ZCTA5 40049,0,0,0,40049
ZCTA5 40050,827,486,271,40050
ZCTA5 40051,1737,1360,1125,40051
ZCTA5 40052,232,159,100,40052
ZCTA5 40055,740,540,405,40055
ZCTA5 40056,1175,929,819,40056
ZCTA5 40057,1578,1195,940,40057
ZCTA5 40058,25,9,9,40058
ZCTA5 40059,8250,6248,5398,40059
ZCTA5 40060,450,304,210,40060
ZCTA5 40061,0,0,0,40061
ZCTA5 40062,112,78,9,40062
ZCTA5 40063,0,0,0,40063
ZCTA5 40065,12470,8782,6613,40065
ZCTA5 40067,2391,1726,1549,40067
ZCTA5 40068,922,736,626,40068
ZCTA5 40069,3357,2167,1567,40069
ZCTA5 40070,125,110,102,40070
ZCTA5 40071,6029,4746,3872,40071
ZCTA5 40075,455,268,200,40075
ZCTA5 40076,1064,725,598,40076
ZCTA5 40077,272,185,128,40077
ZCTA5 40078,884,536,465,40078
ZCTA5 40104,326,230,187,40104
ZCTA5 40107,887,723,464,40107
ZCTA5 40108,4978,3225,2666,40108
ZCTA5 40109,927,636,597,40109
ZCTA5 40110,147,129,36,40110
ZCTA5 40111,688,466,314,40111
ZCTA5 40115,302,230,186,40115
ZCTA5 40117,810,500,349,40117
ZCTA5 40118,4244,2578,1347,40118
ZCTA5 40119,790,566,501,40119
ZCTA5 40121,2226,1703,1407,40121
ZCTA5 40140,381,209,166,40140
ZCTA5 40142,838,805,586,40142
ZCTA5 40143,2285,1486,1098,40143
ZCTA5 40144,728,510,510,40144
ZCTA5 40145,315,219,158,40145
ZCTA5 40146,1486,912,687,40146
ZCTA5 40150,1926,1471,1181,40150
ZCTA5 40152,331,236,213,40152
ZCTA5 40155,469,281,97,40155
ZCTA5 40157,346,244,205,40157
ZCTA5 40160,9748,5661,3059,40160
ZCTA5 40161,94,37,37,40161
ZCTA5 40162,2345,1777,1653,40162
ZCTA5 40165,14432,10727,8053,40165
ZCTA5 40170,81,46,46,40170
ZCTA5 40171,173,94,94,40171
ZCTA5 40175,5839,4049,3063,40175
ZCTA5 40176,305,265,192,40176
ZCTA5 40177,658,357,225,40177
ZCTA5 40178,219,124,108,40178
ZCTA5 40202,3363,721,376,40202
ZCTA5 40203,8911,3156,690,40203
ZCTA5 40204,7731,2948,2198,40204
ZCTA5 40205,10476,5945,4784,40205
ZCTA5 40206,10576,4224,3382,40206
ZCTA5 40207,13759,7624,6285,40207
ZCTA5 40208,5813,2140,886,40208
ZCTA5 40209,336,151,151,40209
ZCTA5 40210,5612,3100,701,40210
ZCTA5 40211,8781,4660,1751,40211
ZCTA5 40212,6444,3607,1430,40212
ZCTA5 40213,7320,3731,2294,40213
ZCTA5 40214,18443,11021,6300,40214
ZCTA5 40215,8207,4314,1743,40215
ZCTA5 40216,17342,10773,5442,40216
ZCTA5 40217,6407,2074,1479,40217
ZCTA5 40218,13474,8336,4485,40218
ZCTA5 40219,16186,10263,5299,40219
ZCTA5 40220,15591,9221,6860,40220
ZCTA5 40221,0,0,0,40221
ZCTA5 40222,10047,4911,4111,40222
ZCTA5 40223,9971,6313,5295,40223
ZCTA5 40228,7279,4525,3364,40228
ZCTA5 40229,15630,10994,7799,40229
ZCTA5 40231,0,0,0,40231
ZCTA5 40241,13288,7839,6451,40241
ZCTA5 40242,5010,2825,1983,40242
ZCTA5 40243,5741,3208,2574,40243
ZCTA5 40245,15048,10756,8950,40245
ZCTA5 40258,10684,7010,4248,40258
ZCTA5 40272,14313,10335,6771,40272
ZCTA5 40280,0,0,0,40280
ZCTA5 40291,16591,10789,8153,40291
ZCTA5 40299,17163,11414,9061,40299
ZCTA5 40310,181,118,88,40310
ZCTA5 40311,2795,1822,1370,40311
ZCTA5 40312,2272,1648,1212,40312
ZCTA5 40313,1236,825,562,40313
ZCTA5 40316,130,76,54,40316
ZCTA5 40322,1352,836,548,40322
ZCTA5 40324,20058,14157,10705,40324
ZCTA5 40328,381,314,278,40328
ZCTA5 40330,8532,5274,4226,40330
ZCTA5 40334,0,0,0,40334
ZCTA5 40336,5369,3581,2549,40336
ZCTA5 40337,1740,1222,876,40337
ZCTA5 40339,57,52,43,40339
ZCTA5 40342,9473,6807,5430,40342
ZCTA5 40346,267,237,129,40346
ZCTA5 40347,1434,971,775,40347
ZCTA5 40348,335,168,131,40348
ZCTA5 40350,40,40,40,40350
ZCTA5 40351,8528,4745,3317,40351
ZCTA5 40353,9118,6090,4409,40353
ZCTA5 40355,170,101,101,40355
ZCTA5 40356,17283,11756,9027,40356
ZCTA5 40357,35,26,4,40357
ZCTA5 40358,360,288,258,40358
ZCTA5 40359,2629,1869,1612,40359
ZCTA5 40360,2873,1965,1431,40360
ZCTA5 40361,7254,4688,3433,40361
ZCTA5 40363,5,5,0,40363
ZCTA5 40370,1169,966,859,40370
ZCTA5 40371,994,679,529,40371
ZCTA5 40372,795,698,562,40372
ZCTA5 40374,767,560,502,40374
ZCTA5 40376,12,7,7,40376
ZCTA5 40379,1637,958,740,40379
ZCTA5 40380,2547,1675,1075,40380
ZCTA5 40383,9841,6916,5275,40383
ZCTA5 40385,923,592,433,40385
ZCTA5 40387,787,541,467,40387
ZCTA5 40390,2245,1632,1241,40390
ZCTA5 40391,14910,9538,7087,40391
ZCTA5 40402,881,609,513,40402
ZCTA5 40403,10414,7235,5272,40403
ZCTA5 40404,5,0,0,40404
ZCTA5 40409,1402,1008,864,40409
ZCTA5 40419,1728,1405,1074,40419
ZCTA5 40422,9969,6268,4355,40422
ZCTA5 40434,17,17,17,40434
ZCTA5 40437,1902,1401,899,40437
ZCTA5 40440,950,697,515,40440
ZCTA5 40442,357,178,169,40442
ZCTA5 40444,5577,3902,3041,40444
ZCTA5 40445,287,190,134,40445
ZCTA5 40447,3249,2055,1553,40447
ZCTA5 40448,0,0,0,40448
ZCTA5 40456,3645,2355,1839,40456
ZCTA5 40460,416,282,193,40460
ZCTA5 40461,928,715,607,40461
ZCTA5 40464,397,282,261,40464
ZCTA5 40468,886,658,375,40468
ZCTA5 40472,587,418,299,40472
ZCTA5 40475,26169,15421,11822,40475
ZCTA5 40481,85,51,25,40481
ZCTA5 40484,5241,3454,2492,40484
ZCTA5 40486,936,778,675,40486
ZCTA5 40489,1504,1081,785,40489
ZCTA5 40502,13075,6320,5297,40502
ZCTA5 40503,12615,6979,5539,40503
ZCTA5 40504,12412,5033,2696,40504
ZCTA5 40505,11223,5863,3882,40505
ZCTA5 40507,1573,297,250,40507
ZCTA5 40508,9665,3389,1676,40508
ZCTA5 40509,19395,12165,9066,40509
ZCTA5 40510,417,192,143,40510
ZCTA5 40511,14824,9156,5846,40511
ZCTA5 40513,4565,3229,2965,40513
ZCTA5 40514,6481,4627,3804,40514
ZCTA5 40515,15183,9847,7855,40515
ZCTA5 40516,1184,731,617,40516
ZCTA5 40517,17301,8419,4757,40517
ZCTA5 40526,14,0,0,40526
ZCTA5 40536,0,0,0,40536
ZCTA5 40601,22836,13343,9380,40601
ZCTA5 40701,12374,7884,5708,40701
ZCTA5 40729,2265,1595,1251,40729
ZCTA5 40734,1300,1038,705,40734
ZCTA5 40737,559,485,340,40737
ZCTA5 40740,1286,991,652,40740
ZCTA5 40741,9098,6352,4528,40741
ZCTA5 40744,7507,5312,3905,40744
ZCTA5 40759,1058,733,622,40759
ZCTA5 40763,162,116,57,40763
ZCTA5 40769,6103,4350,2965,40769
ZCTA5 40771,738,602,202,40771
ZCTA5 40801,0,0,0,40801
ZCTA5 40803,7,7,7,40803
ZCTA5 40806,784,641,501,40806
ZCTA5 40807,284,226,155,40807
ZCTA5 40808,4,4,4,40808
ZCTA5 40810,527,405,269,40810
ZCTA5 40813,166,78,46,40813
ZCTA5 40815,391,321,242,40815
ZCTA5 40816,0,0,0,40816
ZCTA5 40818,48,48,0,40818
ZCTA5 40819,377,311,293,40819
ZCTA5 40820,85,33,23,40820
ZCTA5 40823,1516,994,598,40823
ZCTA5 40824,288,182,91,40824
ZCTA5 40826,283,226,172,40826
ZCTA5 40827,339,295,240,40827
ZCTA5 40828,1673,1272,978,40828
ZCTA5 40829,40,13,13,40829
ZCTA5 40830,113,98,48,40830
ZCTA5 40831,2167,1260,803,40831
ZCTA5 40840,199,86,76,40840
ZCTA5 40843,18,13,8,40843
ZCTA5 40844,25,0,0,40844
ZCTA5 40845,213,176,96,40845
ZCTA5 40847,41,0,0,40847
ZCTA5 40849,19,15,15,40849
ZCTA5 40854,315,168,110,40854
ZCTA5 40855,288,220,152,40855
ZCTA5 40856,325,230,188,40856
ZCTA5 40858,61,46,28,40858
ZCTA5 40862,213,185,124,40862
ZCTA5 40863,251,221,180,40863
ZCTA5 40865,179,162,162,40865
ZCTA5 40868,476,353,280,40868
ZCTA5 40870,226,216,141,40870
ZCTA5 40873,815,518,416,40873
ZCTA5 40874,43,9,9,40874
ZCTA5 40902,215,143,128,40902
ZCTA5 40903,232,161,80,40903
ZCTA5 40906,4261,2401,1588,40906
ZCTA5 40913,71,65,65,40913
ZCTA5 40914,325,219,80,40914
ZCTA5 40915,211,186,103,40915
ZCTA5 40921,94,60,60,40921
ZCTA5 40923,243,213,109,40923
ZCTA5 40927,260,191,126,40927
ZCTA5 40935,798,649,347,40935
ZCTA5 40939,36,36,36,40939
ZCTA5 40940,166,79,62,40940
ZCTA5 40941,131,76,0,40941
ZCTA5 40943,354,277,277,40943
ZCTA5 40946,9,0,0,40946
ZCTA5 40949,175,134,99,40949
ZCTA5 40953,202,85,85,40953
ZCTA5 40958,196,133,88,40958
ZCTA5 40962,6294,4525,2963,40962
ZCTA5 40964,59,47,47,40964
ZCTA5 40965,5238,2820,1499,40965
ZCTA5 40972,488,387,304,40972
ZCTA5 40977,3267,2147,1405,40977
ZCTA5 40979,0,0,0,40979
ZCTA5 40981,0,0,0,40981
ZCTA5 40982,69,65,18,40982
ZCTA5 40983,107,69,33,40983
ZCTA5 40988,179,137,93,40988
ZCTA5 40995,54,48,40,40995
ZCTA5 40997,197,130,113,40997
ZCTA5 41001,7114,5306,4552,41001
ZCTA5 41002,1015,794,558,41002
ZCTA5 41003,1028,841,695,41003
ZCTA5 41004,1570,1134,842,41004
ZCTA5 41005,9153,6645,5477,41005
ZCTA5 41006,1717,1223,913,41006
ZCTA5 41007,1555,1281,1067,41007
ZCTA5 41008,2823,1960,983,41008
ZCTA5 41010,1274,796,533,41010
ZCTA5 41011,12373,5735,4092,41011
ZCTA5 41014,3122,1569,950,41014
ZCTA5 41015,8411,4804,3112,41015
ZCTA5 41016,2483,1180,777,41016
ZCTA5 41017,15748,10618,8696,41017
ZCTA5 41018,11441,6944,4867,41018
ZCTA5 41030,2067,1615,1091,41030
ZCTA5 41031,6379,4516,3362,41031
ZCTA5 41033,648,434,354,41033
ZCTA5 41034,454,344,192,41034
ZCTA5 41035,4504,2921,2143,41035
ZCTA5 41039,1059,738,561,41039
ZCTA5 41040,2781,1820,1293,41040
ZCTA5 41041,3143,2069,1494,41041
ZCTA5 41042,22807,14259,10002,41042
ZCTA5 41043,629,512,424,41043
ZCTA5 41044,387,330,217,41044
ZCTA5 41045,498,333,279,41045
ZCTA5 41046,547,482,373,41046
ZCTA5 41048,5533,4638,3529,41048
ZCTA5 41049,935,624,495,41049
ZCTA5 41051,11280,8901,7129,41051
ZCTA5 41052,127,84,84,41052
ZCTA5 41055,737,520,448,41055
ZCTA5 41056,5897,3427,2333,41056
ZCTA5 41059,1120,587,419,41059
ZCTA5 41063,1066,729,582,41063
ZCTA5 41064,823,585,461,41064
ZCTA5 41071,9845,4311,2811,41071
ZCTA5 41073,2745,1232,957,41073
ZCTA5 41074,2540,1323,890,41074
ZCTA5 41075,6557,4474,3732,41075
ZCTA5 41076,7268,4331,3173,41076
ZCTA5 41080,628,414,311,41080
ZCTA5 41083,592,459,409,41083
ZCTA5 41085,253,187,120,41085
ZCTA5 41086,806,558,448,41086
ZCTA5 41091,8419,6829,5889,41091
ZCTA5 41092,1087,826,608,41092
ZCTA5 41093,792,607,483,41093
ZCTA5 41094,4670,3738,3041,41094
ZCTA5 41095,1464,1072,753,41095
ZCTA5 41097,2557,1585,1225,41097
ZCTA5 41098,622,331,193,41098
ZCTA5 41101,8188,4813,3107,41101
ZCTA5 41102,7807,5381,3808,41102
ZCTA5 41121,679,366,366,41121
ZCTA5 41124,421,353,314,41124
ZCTA5 41129,3721,2490,1929,41129
ZCTA5 41132,219,123,119,41132
ZCTA5 41135,111,79,63,41135
ZCTA5 41139,3261,2129,1296,41139
ZCTA5 41141,939,661,505,41141
ZCTA5 41142,45,45,0,41142
ZCTA5 41143,5388,3696,3028,41143
ZCTA5 41144,3690,2495,2063,41144
ZCTA5 41146,222,182,124,41146
ZCTA5 41149,136,121,104,41149
ZCTA5 41159,157,139,93,41159
ZCTA5 41164,5105,3362,2900,41164
ZCTA5 41166,423,361,294,41166
ZCTA5 41168,1261,1095,773,41168
ZCTA5 41169,2410,1639,1261,41169
ZCTA5 41171,1440,1027,654,41171
ZCTA5 41174,374,247,212,41174
ZCTA5 41175,2320,1440,1119,41175
ZCTA5 41179,2734,1783,1196,41179
ZCTA5 41180,312,192,178,41180
ZCTA5 41181,45,0,0,41181
ZCTA5 41183,796,457,297,41183
ZCTA5 41189,889,664,581,41189
ZCTA5 41201,68,43,43,41201
ZCTA5 41203,214,189,136,41203
ZCTA5 41204,188,148,70,41204
ZCTA5 41214,105,68,60,41214
ZCTA5 41216,490,344,226,41216
ZCTA5 41219,835,677,616,41219
ZCTA5 41222,1101,768,579,41222
ZCTA5 41224,1600,808,623,41224
ZCTA5 41226,135,125,75,41226
ZCTA5 41230,5003,3216,2595,41230
ZCTA5 41231,506,374,303,41231
ZCTA5 41232,167,13,13,41232
ZCTA5 41234,92,92,31,41234
ZCTA5 41238,300,252,219,41238
ZCTA5 41240,2732,1693,1244,41240
ZCTA5 41250,450,375,294,41250
ZCTA5 41254,212,171,171,41254
ZCTA5 41255,288,220,171,41255
ZCTA5 41256,815,606,430,41256
ZCTA5 41257,238,224,161,41257
ZCTA5 41260,338,307,210,41260
ZCTA5 41262,394,307,268,41262
ZCTA5 41263,133,111,93,41263
ZCTA5 41264,315,233,160,41264
ZCTA5 41265,520,289,233,41265
ZCTA5 41267,352,308,174,41267
ZCTA5 41268,381,282,273,41268
ZCTA5 41271,143,116,106,41271
ZCTA5 41274,240,153,144,41274
ZCTA5 41301,2403,1702,1282,41301
ZCTA5 41310,0,0,0,41310
ZCTA5 41311,2188,1321,888,41311
ZCTA5 41314,1556,801,639,41314
ZCTA5 41317,169,83,32,41317
ZCTA5 41332,316,263,242,41332
ZCTA5 41339,4297,2758,1884,41339
ZCTA5 41348,475,336,168,41348
ZCTA5 41351,29,0,0,41351
ZCTA5 41352,211,184,131,41352
ZCTA5 41360,106,35,7,41360
ZCTA5 41364,104,68,8,41364
ZCTA5 41365,327,207,126,41365
ZCTA5 41366,0,0,0,41366
ZCTA5 41367,56,56,56,41367
ZCTA5 41385,157,84,53,41385
ZCTA5 41386,25,25,0,41386
ZCTA5 41390,86,64,55,41390
ZCTA5 41397,109,53,45,41397
ZCTA5 41408,170,159,108,41408
ZCTA5 41421,170,106,91,41421
ZCTA5 41425,501,369,341,41425
ZCTA5 41464,229,94,75,41464
ZCTA5 41465,4206,2873,2050,41465
ZCTA5 41472,3613,2439,1890,41472
ZCTA5 41501,10311,6363,4567,41501
ZCTA5 41503,239,195,167,41503
ZCTA5 41512,184,121,95,41512
ZCTA5 41513,126,95,95,41513
ZCTA5 41514,1258,872,691,41514
ZCTA5 41517,30,30,26,41517
ZCTA5 41519,286,269,250,41519
ZCTA5 41522,1935,1084,697,41522
ZCTA5 41524,124,74,51,41524
ZCTA5 41526,0,0,0,41526
ZCTA5 41527,241,193,131,41527
ZCTA5 41528,89,83,83,41528
ZCTA5 41531,372,308,263,41531
