zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset
77346,ZCTA5 77346,48,27144,0.142278,0.287283,0.202439,0.368,0.816976,0.183024,0.598364,0.057987,0.18364,0.328928,0.285377,0.144068,0.109205,0.167344,0.227744,0.331036,0.164672,2024,acs/acs5
77350,ZCTA5 77350,48,93,0.537634,0.354839,0.107527,0.0,0.946237,0.053763,0.817204,0.027778,0.777778,0.092593,0.055556,0.046296,0.252595,0.0,0.266436,0.228374,0.252595,2024,acs/acs5
77351,ZCTA5 77351,48,13751,0.380627,0.303178,0.190386,0.125809,0.784743,0.215257,0.521271,0.157521,0.360121,0.317851,0.105638,0.058868,0.076232,0.160181,0.149471,0.365163,0.248952,2024,acs/acs5
77354,ZCTA5 77354,48,15440,0.156736,0.287047,0.183355,0.372863,0.799093,0.200907,0.690544,0.067018,0.224286,0.266224,0.296786,0.145686,0.093602,0.176025,0.204193,0.364193,0.161988,2024,acs/acs5
77355,ZCTA5 77355,48,11244,0.207844,0.284952,0.145322,0.361882,0.82693,0.17307,0.683654,0.080105,0.287753,0.348194,0.209596,0.074351,0.125901,0.128317,0.187485,0.371287,0.18701,2024,acs/acs5
77356,ZCTA5 77356,48,13712,0.224548,0.244312,0.168101,0.36304,0.815125,0.184875,0.618363,0.047842,0.18822,0.298774,0.320976,0.144189,0.088052,0.11287,0.149397,0.329279,0.320402,2024,acs/acs5
77357,ZCTA5 77357,48,12030,0.33192,0.250707,0.219784,0.197589,0.73857,0.26143,0.544306,0.19488,0.353015,0.288396,0.111666,0.052042,0.154449,0.232956,0.181674,0.315309,0.115611,2024,acs/acs5
77358,ZCTA5 77358,48,2035,0.370025,0.345455,0.145455,0.139066,0.704668,0.295332,0.600491,0.122961,0.32643,0.369402,0.078436,0.10277,0.040487,0.134377,0.234724,0.370094,0.220318,2024,acs/acs5
77359,ZCTA5 77359,48,318,0.446541,0.311321,0.242138,0.0,0.72956,0.27044,0.622642,0.163964,0.365766,0.136937,0.264865,0.068468,0.049658,0.214041,0.077055,0.125,0.534247,2024,acs/acs5
77360,ZCTA5 77360,48,2318,0.43874,0.279551,0.19025,0.091458,0.766609,0.233391,0.582399,0.140705,0.363931,0.343764,0.139314,0.012286,0.106832,0.127329,0.125673,0.435611,0.204555,2024,acs/acs5
77362,ZCTA5 77362,48,2671,0.289779,0.257956,0.025833,0.426432,0.909023,0.090977,0.619618,0.104154,0.358663,0.216819,0.234043,0.086322,0.104681,0.136248,0.234398,0.337627,0.187046,2024,acs/acs5
77363,ZCTA5 77363,48,1450,0.324138,0.376552,0.154483,0.144828,0.893103,0.106897,0.535172,0.234654,0.189588,0.378011,0.177545,0.020202,0.08137,0.213419,0.130621,0.295146,0.279443,2024,acs/acs5
77364,ZCTA5 77364,48,1033,0.390126,0.360116,0.120039,0.129719,0.915779,0.084221,0.589545,0.052072,0.319341,0.369819,0.168969,0.089798,0.054271,0.054271,0.11005,0.315578,0.465829,2024,acs/acs5
77365,ZCTA5 77365,48,15594,0.250289,0.274849,0.200141,0.274721,0.770873,0.229127,0.61171,0.171302,0.263484,0.3087,0.178001,0.078513,0.132814,0.183206,0.189396,0.328837,0.165747,2024,acs/acs5
77367,ZCTA5 77367,48,149,0.308725,0.268456,0.100671,0.322148,0.483221,0.516779,0.818792,0.131687,0.156379,0.358025,0.312757,0.041152,0.0,0.078189,0.555556,0.213992,0.152263,2024,acs/acs5
77369,ZCTA5 77369,48,290,0.548276,0.451724,0.0,0.0,1.0,0.0,0.531034,0.416118,0.253289,0.199013,0.131579,0.0,0.047022,0.064263,0.087774,0.42163,0.37931,2024,acs/acs5
77371,ZCTA5 77371,48,2696,0.356825,0.285979,0.283754,0.073442,0.798961,0.201039,0.579377,0.19617,0.451008,0.285598,0.037075,0.030149,0.103215,0.151809,0.168067,0.401717,0.175192,2024,acs/acs5
77372,ZCTA5 77372,48,4535,0.335612,0.30871,0.197354,0.158324,0.812569,0.187431,0.612569,0.200173,0.33893,0.327015,0.089038,0.044844,0.104211,0.156317,0.211139,0.355133,0.1732,2024,acs/acs5
77373,ZCTA5 77373,48,22966,0.183445,0.426326,0.208874,0.181355,0.727902,0.272098,0.543412,0.119263,0.287153,0.334628,0.188816,0.07014,0.125447,0.232315,0.204991,0.298849,0.138398,2024,acs/acs5
77374,ZCTA5 77374,48,97,0.474227,0.0,0.0,0.525773,1.0,0.0,0.0,0.0,0.876289,0.0,0.123711,0.0,0.0,0.0,0.0,0.876289,0.123711,2024,acs/acs5
77375,ZCTA5 77375,48,24681,0.237592,0.249423,0.208136,0.30485,0.697946,0.302054,0.572343,0.075286,0.227834,0.28341,0.262744,0.150727,0.114726,0.166542,0.2494,0.309045,0.160286,2024,acs/acs5
77376,ZCTA5 77376,48,264,0.602273,0.159091,0.170455,0.068182,0.969697,0.030303,0.363636,0.129268,0.553659,0.317073,0.0,0.0,0.244936,0.040516,0.224678,0.430939,0.058932,2024,acs/acs5
77377,ZCTA5 77377,48,13449,0.153617,0.223734,0.191464,0.431184,0.843185,0.156815,0.675887,0.082855,0.198431,0.263162,0.309167,0.146384,0.097317,0.138507,0.200698,0.390319,0.173159,2024,acs/acs5
77378,ZCTA5 77378,48,5924,0.267556,0.412897,0.192775,0.126772,0.745273,0.254727,0.547772,0.186988,0.331807,0.296945,0.138128,0.046131,0.130711,0.19048,0.216423,0.280018,0.182368,2024,acs/acs5
77379,ZCTA5 77379,48,29177,0.196216,0.263255,0.187374,0.353155,0.741097,0.258903,0.634849,0.053572,0.158749,0.305581,0.316095,0.166002,0.115483,0.162949,0.193556,0.338824,0.189188,2024,acs/acs5
77380,ZCTA5 77380,48,15352,0.272733,0.284523,0.194502,0.248241,0.364187,0.635813,0.415711,0.031445,0.152772,0.301816,0.327564,0.186402,0.1068,0.23411,0.187158,0.281407,0.190525,2024,acs/acs5
77381,ZCTA5 77381,48,13544,0.187537,0.185396,0.148922,0.478145,0.786474,0.213526,0.668783,0.023379,0.130587,0.22815,0.369493,0.248392,0.086446,0.107549,0.159584,0.374248,0.272173,2024,acs/acs5
77382,ZCTA5 77382,48,12989,0.137424,0.169297,0.136115,0.557164,0.824313,0.175687,0.772038,0.018551,0.073024,0.179732,0.392417,0.336276,0.091678,0.075161,0.197436,0.45854,0.177186,2024,acs/acs5
77384,ZCTA5 77384,48,11482,0.222871,0.307612,0.152587,0.316931,0.516373,0.483627,0.542501,0.017499,0.129819,0.295283,0.353381,0.204017,0.098665,0.197331,0.211551,0.247852,0.244601,2024,acs/acs5
77385,ZCTA5 77385,48,9666,0.137906,0.293606,0.226464,0.342024,0.753052,0.246948,0.552659,0.090827,0.189515,0.300927,0.282717,0.136014,0.108411,0.188382,0.229276,0.342174,0.131757,2024,acs/acs5
77386,ZCTA5 77386,48,22517,0.158991,0.221477,0.185726,0.433806,0.803082,0.196918,0.648044,0.045479,0.175495,0.286389,0.309722,0.182916,0.095696,0.177844,0.252251,0.351586,0.122623,2024,acs/acs5
77388,ZCTA5 77388,48,18595,0.193923,0.29723,0.248723,0.260124,0.671847,0.328153,0.532724,0.082316,0.238811,0.319789,0.254631,0.104453,0.099562,0.206784,0.195076,0.346263,0.152315,2024,acs/acs5
77389,ZCTA5 77389,48,15033,0.171356,0.190581,0.16344,0.474622,0.752345,0.247655,0.64079,0.063287,0.164832,0.202266,0.337015,0.232601,0.114972,0.16765,0.21998,0.347804,0.149594,2024,acs/acs5
77396,ZCTA5 77396,48,19959,0.297259,0.323112,0.202716,0.176913,0.668871,0.331129,0.497169,0.159298,0.299076,0.315119,0.143203,0.083305,0.122775,0.229873,0.232922,0.30295,0.11148,2024,acs/acs5
77401,ZCTA5 77401,48,6089,0.107571,0.107899,0.129578,0.654952,0.879455,0.120545,0.73641,0.011045,0.043322,0.110702,0.369863,0.465068,0.072574,0.084405,0.189217,0.40027,0.253533,2024,acs/acs5
77406,ZCTA5 77406,48,22720,0.135563,0.179313,0.241989,0.443134,0.85647,0.14353,0.719674,0.048643,0.14731,0.282539,0.324218,0.197291,0.07783,0.170109,0.228242,0.349069,0.17475,2024,acs/acs5
77407,ZCTA5 77407,48,26403,0.236791,0.26925,0.191834,0.302125,0.725296,0.274704,0.680301,0.098665,0.136187,0.22139,0.327842,0.215916,0.110445,0.188965,0.25636,0.330109,0.114121,2024,acs/acs5
77412,ZCTA5 77412,48,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
77414,ZCTA5 77414,48,10351,0.414839,0.314366,0.140373,0.130422,0.584291,0.415709,0.453676,0.162969,0.338944,0.266705,0.14518,0.086202,0.119074,0.197652,0.158054,0.303134,0.222085,2024,acs/acs5
77415,ZCTA5 77415,48,50,0.18,0.52,0.0,0.3,0.58,0.42,0.24,0.0,0.142857,0.730159,0.0,0.126984,0.0,0.52381,0.206349,0.0,0.269841,2024,acs/acs5
77417,ZCTA5 77417,48,960,0.330208,0.421875,0.105208,0.142708,0.748958,0.251042,0.744792,0.292011,0.332874,0.237374,0.092746,0.044995,0.133996,0.094632,0.35825,0.232604,0.180517,2024,acs/acs5
77418,ZCTA5 77418,48,3886,0.250386,0.318322,0.188369,0.242923,0.731343,0.268657,0.565878,0.08348,0.274354,0.263204,0.267165,0.111796,0.08645,0.129741,0.182817,0.304383,0.296609,2024,acs/acs5
77419,ZCTA5 77419,48,310,0.16129,0.73871,0.022581,0.077419,0.977419,0.022581,0.322581,0.287846,0.466951,0.168443,0.053305,0.023454,0.012632,0.336842,0.162105,0.065263,0.423158,2024,acs/acs5
77420,ZCTA5 77420,48,887,0.338219,0.286359,0.258174,0.117249,0.86133,0.13867,0.531003,0.128747,0.223433,0.387602,0.216621,0.043597,0.025879,0.313869,0.21367,0.261447,0.185136,2024,acs/acs5
77422,ZCTA5 77422,48,4796,0.306088,0.365096,0.178482,0.150334,0.847998,0.152002,0.620726,0.165044,0.30762,0.367347,0.135462,0.024527,0.07675,0.196629,0.150475,0.32325,0.252895,2024,acs/acs5
77423,ZCTA5 77423,48,5734,0.240844,0.323683,0.207011,0.228462,0.793861,0.206139,0.592082,0.173401,0.218113,0.332221,0.219958,0.056307,0.156241,0.178328,0.244441,0.276386,0.144604,2024,acs/acs5
77426,ZCTA5 77426,48,829,0.291918,0.237636,0.139928,0.330519,0.694813,0.305187,0.64415,0.19821,0.253197,0.216752,0.219309,0.112532,0.045177,0.279609,0.130037,0.306471,0.238706,2024,acs/acs5
77428,ZCTA5 77428,48,52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.485149,0.514851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024,acs/acs5
77429,ZCTA5 77429,48,32881,0.142484,0.24981,0.215139,0.392567,0.81211,0.18789,0.627444,0.064467,0.166699,0.278988,0.315458,0.174389,0.100617,0.149566,0.223523,0.372759,0.153535,2024,acs/acs5
77430,ZCTA5 77430,48,676,0.278107,0.371302,0.088757,0.261834,0.852071,0.147929,0.711538,0.21304,0.250948,0.264594,0.178165,0.093252,0.080195,0.099721,0.091353,0.400279,0.328452,2024,acs/acs5
77431,ZCTA5 77431,48,217,0.898618,0.0,0.046083,0.0553,0.953917,0.046083,0.0553,0.144737,0.0,0.855263,0.0,0.0,0.0,0.0,0.0,0.100877,0.899123,2024,acs/acs5
77433,ZCTA5 77433,48,34982,0.153279,0.182808,0.195129,0.468784,0.814505,0.185495,0.725144,0.060039,0.180654,0.243282,0.311387,0.204638,0.101678,0.171361,0.252129,0.343079,0.131753,2024,acs/acs5
77434,ZCTA5 77434,48,1303,0.314658,0.354566,0.218726,0.112049,0.750576,0.249424,0.401381,0.17175,0.322231,0.305778,0.151284,0.048957,0.186419,0.192622,0.106432,0.267711,0.246817,2024,acs/acs5
77435,ZCTA5 77435,48,1933,0.29643,0.352819,0.204346,0.146405,0.86239,0.13761,0.463528,0.110169,0.293158,0.361896,0.175769,0.059008,0.1,0.091808,0.248305,0.283898,0.275989,2024,acs/acs5
77436,ZCTA5 77436,48,0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024,acs/acs5
77437,ZCTA5 77437,48,6624,0.356582,0.304046,0.162893,0.176479,0.69686,0.30314,0.579559,0.178073,0.354018,0.285921,0.134661,0.047327,0.119274,0.172727,0.164555,0.306095,0.237349,2024,acs/acs5
77440,ZCTA5 77440,48,45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
77441,ZCTA5 77441,48,12428,0.075314,0.128742,0.144512,0.651432,0.9201,0.0799,0.854763,0.020316,0.066287,0.195086,0.423536,0.294777,0.096754,0.084642,0.26107,0.39583,0.161704,2024,acs/acs5
77442,ZCTA5 77442,48,419,0.250597,0.429594,0.236277,0.083532,0.866348,0.133652,0.644391,0.078797,0.280802,0.362464,0.176218,0.101719,0.011331,0.143059,0.143059,0.322946,0.379603,2024,acs/acs5
77444,ZCTA5 77444,48,408,0.625,0.25,0.125,0.0,0.879902,0.120098,0.414216,0.156118,0.579466,0.218003,0.043601,0.002813,0.008368,0.216179,0.034868,0.269177,0.471409,2024,acs/acs5
77445,ZCTA5 77445,48,4922,0.327509,0.39232,0.132873,0.147298,0.642828,0.357172,0.468509,0.195738,0.413615,0.262777,0.085765,0.042106,0.195506,0.206242,0.165127,0.247357,0.185768,2024,acs/acs5
77446,ZCTA5 77446,48,935,0.837433,0.087701,0.062032,0.012834,0.170053,0.829947,0.265241,0.176136,0.094318,0.270455,0.185227,0.273864,0.837488,0.045429,0.03398,0.043583,0.03952,2024,acs/acs5
77447,ZCTA5 77447,48,8296,0.143322,0.224928,0.331726,0.300024,0.860415,0.139585,0.698168,0.086089,0.243163,0.338762,0.238066,0.093921,0.086843,0.217902,0.248836,0.322057,0.124361,2024,acs/acs5
77448,ZCTA5 77448,48,58,0.568966,0.431034,0.0,0.0,1.0,0.0,1.0,0.02924,0.362573,0.070175,0.0,0.538012,0.0,0.035088,0.076023,0.0,0.888889,2024,acs/acs5
77449,ZCTA5 77449,48,40918,0.221907,0.357129,0.246151,0.174813,0.682878,0.317122,0.536097,0.148359,0.25758,0.318269,0.193968,0.081824,0.115332,0.209165,0.233468,0.331309,0.110726,2024,acs/acs5
77450,ZCTA5 77450,48,24945,0.213951,0.251714,0.205612,0.328723,0.688314,0.311686,0.642854,0.054272,0.158206,0.262713,0.341316,0.183493,0.101979,0.141919,0.213728,0.360876,0.181497,2024,acs/acs5
77451,ZCTA5 77451,48,183,0.743169,0.131148,0.04918,0.076503,0.63388,0.36612,0.20765,0.155039,0.527132,0.271318,0.031008,0.015504,0.178344,0.038217,0.207006,0.280255,0.296178,2024,acs/acs5
77453,ZCTA5 77453,48,61,1.0,0.0,0.0,0.0,1.0,0.0,0.786885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024,acs/acs5
77454,ZCTA5 77454,48,96,0.0,0.0,0.322917,0.677083,1.0,0.0,1.0,0.0,0.0,0.320225,0.679775,0.0,0.0,0.0,0.0,0.825843,0.174157,2024,acs/acs5
77455,ZCTA5 77455,48,663,0.331825,0.321267,0.220211,0.126697,0.784314,0.215686,0.538462,0.157588,0.424125,0.243191,0.105058,0.070039,0.193725,0.150588,0.140392,0.228235,0.287059,2024,acs/acs5
77456,ZCTA5 77456,48,343,0.364431,0.370262,0.265306,0.0,1.0,0.0,0.64723,0.185619,0.41806,0.244147,0.152174,0.0,0.287247,0.193087,0.153754,0.126341,0.239571,2024,acs/acs5
77457,ZCTA5 77457,48,220,0.690909,0.145455,0.0,0.163636,0.836364,0.163636,0.531818,0.036827,0.104816,0.626062,0.13881,0.093484,0.0,0.212465,0.107649,0.416431,0.263456,2024,acs/acs5
77459,ZCTA5 77459,48,28506,0.15709,0.216516,0.228408,0.397986,0.852347,0.147653,0.650775,0.047769,0.165193,0.221145,0.324032,0.241861,0.114927,0.138415,0.201763,0.349966,0.194928,2024,acs/acs5
77460,ZCTA5 77460,48,15,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.434211,0.565789,0.0,0.0,0.0,0.552632,0.0,0.197368,0.25,2024,acs/acs5
77461,ZCTA5 77461,48,4037,0.302948,0.214516,0.217736,0.264801,0.797127,0.202873,0.672529,0.190687,0.302373,0.229556,0.200404,0.076981,0.119164,0.138395,0.190751,0.351378,0.200311,2024,acs/acs5
77464,ZCTA5 77464,48,165,0.418182,0.430303,0.042424,0.109091,0.630303,0.369697,0.472727,0.20132,0.231023,0.50495,0.029703,0.033003,0.056075,0.11215,0.003115,0.373832,0.454829,2024,acs/acs5
77465,ZCTA5 77465,48,3323,0.375564,0.297021,0.201926,0.125489,0.854048,0.145952,0.500451,0.271506,0.175791,0.344101,0.131418,0.077185,0.063525,0.111129,0.17147,0.39309,0.260786,2024,acs/acs5
77466,ZCTA5 77466,48,83,0.710843,0.204819,0.072289,0.012048,0.759036,0.240964,0.493976,0.246479,0.56338,0.091549,0.098592,0.0,0.228261,0.13587,0.027174,0.336957,0.271739,2024,acs/acs5
77467,ZCTA5 77467,48,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,2024,acs/acs5
77469,ZCTA5 77469,48,23950,0.22881,0.261253,0.250939,0.258998,0.793695,0.206305,0.559624,0.09889,0.206982,0.290935,0.232997,0.170196,0.121559,0.210133,0.210574,0.290777,0.166957,2024,acs/acs5
77470,ZCTA5 77470,48,187,0.705882,0.272727,0.0,0.02139,0.946524,0.053476,0.625668,0.07767,0.449838,0.368932,0.048544,0.055016,0.028302,0.040881,0.194969,0.440252,0.295597,2024,acs/acs5
77471,ZCTA5 77471,48,16384,0.350952,0.363953,0.163391,0.121704,0.583008,0.416992,0.454468,0.133289,0.357363,0.296898,0.13644,0.07601,0.157736,0.189938,0.210993,0.268379,0.172953,2024,acs/acs5
77473,ZCTA5 77473,48,13,0.461538,0.538462,0.0,0.0,0.0,1.0,0.538462,0.166667,0.25,0.583333,0.0,0.0,0.0,0.0,0.25,0.166667,0.583333,2024,acs/acs5
77474,ZCTA5 77474,48,5861,0.343457,0.275038,0.182733,0.198772,0.790991,0.209009,0.550247,0.176858,0.335526,0.295375,0.145317,0.046923,0.121313,0.150727,0.136105,0.323812,0.268044,2024,acs/acs5
77475,ZCTA5 77475,48,242,0.239669,0.599174,0.033058,0.128099,0.793388,0.206612,0.607438,0.039683,0.592593,0.335979,0.0,0.031746,0.12297,0.178654,0.0,0.141531,0.556845,2024,acs/acs5
77476,ZCTA5 77476,48,170,0.182353,0.288235,0.052941,0.476471,0.947059,0.052941,0.935294,0.033241,0.393352,0.365651,0.174515,0.033241,0.02168,0.01897,0.089431,0.344173,0.525745,2024,acs/acs5
77477,ZCTA5 77477,48,13198,0.29853,0.33005,0.204804,0.166616,0.36748,0.63252,0.393696,0.157261,0.198076,0.263337,0.269558,0.111768,0.128346,0.270231,0.142769,0.309692,0.148962,2024,acs/acs5
77478,ZCTA5 77478,48,9186,0.179839,0.24189,0.200305,0.377966,0.757239,0.242761,0.631069,0.050244,0.128875,0.209379,0.389463,0.222039,0.080881,0.161188,0.142924,0.305051,0.309956,2024,acs/acs5
77479,ZCTA5 77479,48,29862,0.139709,0.159099,0.176244,0.524948,0.827172,0.172828,0.744491,0.045104,0.099084,0.171409,0.344565,0.339838,0.091515,0.118575,0.197354,0.374998,0.217558,2024,acs/acs5
77480,ZCTA5 77480,48,2847,0.369863,0.263435,0.145416,0.221286,0.787144,0.212856,0.603091,0.101098,0.356249,0.346813,0.137685,0.058155,0.102489,0.185793,0.130315,0.287418,0.293985,2024,acs/acs5
77481,ZCTA5 77481,48,44,0.340909,0.477273,0.136364,0.045455,1.0,0.0,0.386364,0.0,0.358974,0.371795,0.166667,0.102564,0.0,0.0,0.0,0.24359,0.75641,2024,acs/acs5
77482,ZCTA5 77482,48,827,0.469166,0.249093,0.07497,0.206771,0.873035,0.126965,0.466747,0.17907,0.270543,0.386822,0.134109,0.029457,0.074605,0.0,0.137733,0.431851,0.355811,2024,acs/acs5
77483,ZCTA5 77483,48,186,0.709677,0.225806,0.064516,0.0,1.0,0.0,0.543011,0.217899,0.046693,0.571984,0.163424,0.0,0.0,0.330739,0.011673,0.564202,0.093385,2024,acs/acs5
77484,ZCTA5 77484,48,4776,0.364112,0.230946,0.174204,0.230737,0.735553,0.264447,0.572864,0.162011,0.285945,0.290476,0.221335,0.040233,0.170455,0.182355,0.141016,0.329277,0.176897,2024,acs/acs5
77485,ZCTA5 77485,48,1714,0.486581,0.224621,0.179697,0.109102,0.778296,0.221704,0.505834,0.150815,0.348166,0.368886,0.10428,0.027853,0.134881,0.182192,0.170438,0.333823,0.178666,2024,acs/acs5
77486,ZCTA5 77486,48,2748,0.383188,0.259825,0.263828,0.093159,0.77802,0.22198,0.52329,0.090636,0.271478,0.425258,0.124356,0.088273,0.136659,0.20916,0.133692,0.228073,0.292416,2024,acs/acs5
77488,ZCTA5 77488,48,5665,0.404943,0.3188,0.126743,0.149515,0.676081,0.323919,0.482789,0.109417,0.334226,0.34319,0.17041,0.042757,0.130209,0.144278,0.12752,0.349135,0.248857,2024,acs/acs5
77489,ZCTA5 77489,48,13393,0.262451,0.407153,0.171582,0.158814,0.77085,0.22915,0.471888,0.12008,0.290599,0.366428,0.147823,0.075069,0.107751,0.200637,0.165487,0.33392,0.192205,2024,acs/acs5
77493,ZCTA5 77493,48,22148,0.178346,0.222187,0.250903,0.348564,0.795557,0.204443,0.607369,0.087015,0.187697,0.262419,0.306236,0.156632,0.109458,0.193064,0.282196,0.315447,0.099835,2024,acs/acs5
77494,ZCTA5 77494,48,42924,0.151896,0.16471,0.187308,0.496086,0.708625,0.291375,0.767356,0.038772,0.102509,0.191662,0.383672,0.283385,0.094167,0.107261,0.26907,0.396565,0.132936,2024,acs/acs5
77498,ZCTA5 77498,48,17314,0.225713,0.270533,0.203015,0.300739,0.706423,0.293577,0.586058,0.105599,0.199864,0.243308,0.27837,0.17286,0.161063,0.147717,0.175547,0.333787,0.181886,2024,acs/acs5
77502,ZCTA5 77502,48,10886,0.433493,0.305897,0.137332,0.123278,0.634025,0.365975,0.521128,0.351587,0.317066,0.23319,0.062203,0.035954,0.138952,0.22518,0.157495,0.342804,0.13557,2024,acs/acs5
77503,ZCTA5 77503,48,7949,0.371493,0.359668,0.168071,0.100767,0.531891,0.468109,0.520191,0.29332,0.329603,0.272431,0.081994,0.022652,0.140884,0.194605,0.197052,0.290509,0.17695,2024,acs/acs5
77504,ZCTA5 77504,48,8958,0.469636,0.327194,0.106274,0.096897,0.420295,0.579705,0.396071,0.200673,0.37242,0.272892,0.105093,0.048923,0.163618,0.197121,0.175904,0.260013,0.203345,2024,acs/acs5
77505,ZCTA5 77505,48,8264,0.212972,0.299734,0.205591,0.281704,0.690586,0.309414,0.514037,0.098429,0.244662,0.340607,0.190614,0.125688,0.146818,0.169789,0.183308,0.314029,0.186057,2024,acs/acs5
77506,ZCTA5 77506,48,10665,0.502203,0.330239,0.112424,0.055134,0.408533,0.591467,0.475199,0.414469,0.348818,0.181614,0.03898,0.01612,0.166857,0.222652,0.160915,0.347143,0.102434,2024,acs/acs5
77507,ZCTA5 77507,48,340,0.114706,0.452941,0.432353,0.0,0.0,1.0,0.341176,0.0,0.267399,0.181319,0.347985,0.203297,0.037037,0.851852,0.008818,0.102293,0.0,2024,acs/acs5
77510,ZCTA5 77510,48,5441,0.268884,0.219445,0.227899,0.283771,0.86326,0.13674,0.59309,0.096589,0.362453,0.364882,0.130114,0.045962,0.065559,0.144375,0.164442,0.390538,0.235086,2024,acs/acs5
77511,ZCTA5 77511,48,17866,0.337457,0.300235,0.181406,0.180902,0.713086,0.286914,0.503414,0.170728,0.296153,0.323709,0.155709,0.053701,0.143633,0.188388,0.171693,0.299289,0.196997,2024,acs/acs5
77514,ZCTA5 77514,48,1875,0.302933,0.2816,0.1904,0.225067,0.835733,0.164267,0.532267,0.164683,0.303855,0.443311,0.063776,0.024376,0.118881,0.157343,0.182817,0.267233,0.273726,2024,acs/acs5
77515,ZCTA5 77515,48,12393,0.26055,0.291858,0.205277,0.242314,0.746066,0.253934,0.555313,0.119114,0.304064,0.366265,0.137742,0.072815,0.104685,0.191806,0.176866,0.305218,0.221425,2024,acs/acs5
77517,ZCTA5 77517,48,1899,0.250658,0.337546,0.174829,0.236967,0.843602,0.156398,0.744602,0.112161,0.329075,0.386306,0.121615,0.050843,0.090613,0.126394,0.167751,0.447026,0.168216,2024,acs/acs5
77518,ZCTA5 77518,48,3650,0.486575,0.226301,0.180274,0.106849,0.617808,0.382192,0.383836,0.201996,0.218685,0.373538,0.1681,0.037681,0.114564,0.238879,0.200183,0.334247,0.112127,2024,acs/acs5
77519,ZCTA5 77519,48,280,0.160714,0.667857,0.025,0.146429,0.978571,0.021429,0.453571,0.044898,0.685714,0.108163,0.116327,0.044898,0.054054,0.362934,0.065637,0.333977,0.183398,2024,acs/acs5
77520,ZCTA5 77520,48,12753,0.437936,0.320787,0.134635,0.106642,0.521524,0.478476,0.438563,0.246493,0.33121,0.294992,0.075226,0.052079,0.112208,0.17744,0.178549,0.363307,0.168496,2024,acs/acs5
77521,ZCTA5 77521,48,24321,0.338267,0.315489,0.176514,0.16973,0.581925,0.418075,0.439209,0.180904,0.301196,0.348422,0.108002,0.061475,0.137296,0.227411,0.194354,0.297427,0.143512,2024,acs/acs5
77523,ZCTA5 77523,48,10443,0.159054,0.236139,0.21536,0.389447,0.812889,0.187111,0.71196,0.096443,0.250549,0.372863,0.210389,0.069756,0.113699,0.185971,0.237438,0.305956,0.156935,2024,acs/acs5
77530,ZCTA5 77530,48,9437,0.394087,0.287485,0.191162,0.127265,0.698315,0.301685,0.488397,0.297434,0.325652,0.226126,0.081931,0.068857,0.16449,0.171089,0.187201,0.328979,0.148241,2024,acs/acs5
77531,ZCTA5 77531,48,6577,0.332218,0.340885,0.125893,0.201003,0.522579,0.477421,0.368709,0.153142,0.30781,0.365882,0.123772,0.049394,0.16664,0.242133,0.179037,0.264542,0.147648,2024,acs/acs5
77532,ZCTA5 77532,48,11213,0.281191,0.234817,0.228396,0.255596,0.861232,0.138768,0.623027,0.111844,0.332637,0.371422,0.139093,0.045004,0.103312,0.219011,0.162481,0.351141,0.164056,2024,acs/acs5
77533,ZCTA5 77533,48,397,0.302267,0.450882,0.191436,0.055416,0.722922,0.277078,0.400504,0.106222,0.503794,0.236722,0.116844,0.036419,0.127152,0.239735,0.156291,0.369536,0.107285,2024,acs/acs5
77534,ZCTA5 77534,48,1008,0.202381,0.260913,0.210317,0.326389,0.831349,0.168651,0.668651,0.118768,0.310362,0.435484,0.091887,0.0435,0.091071,0.186584,0.189693,0.354509,0.178143,2024,acs/acs5
77535,ZCTA5 77535,48,11219,0.278011,0.283002,0.169266,0.269721,0.837864,0.162136,0.587842,0.16179,0.360088,0.332913,0.101414,0.043795,0.123723,0.199717,0.198164,0.318747,0.159649,2024,acs/acs5
77536,ZCTA5 77536,48,11730,0.213043,0.278517,0.227792,0.280648,0.799659,0.200341,0.606309,0.099606,0.28205,0.351928,0.1911,0.075316,0.129576,0.149692,0.181287,0.306051,0.233394,2024,acs/acs5
77538,ZCTA5 77538,48,293,0.187713,0.542662,0.112628,0.156997,0.945392,0.054608,0.784983,0.215311,0.481659,0.258373,0.035088,0.009569,0.091304,0.130435,0.108696,0.484058,0.185507,2024,acs/acs5
